customer_id,customer_segment,customer_name,num_orders,avg_order_value,total_spend,churn_rate,estimated_ltv
62429,Enterprise,Whitaker and Sons Systems,6,2184.29,13105.74,0.1006,130275.75
37692,Enterprise,"Hayes, Silva and Browning LLC",6,2183.91,13103.49,0.1006,130253.38
26895,Enterprise,Parks LLC Systems,5,2620.63,13103.16,0.1006,130250.1
35548,Enterprise,"Hernandez, Ward and Cochran Inc.",6,2182.99,13097.95,0.1006,130198.31
60999,Enterprise,Dixon and Sons Systems,6,2182.72,13096.3,0.1006,130181.91
59969,Enterprise,Paul-Santiago Group,6,2182.21,13093.26,0.1006,130151.69
11361,Enterprise,"Taylor, Chung and Hernandez Solutions",6,2181.14,13086.86,0.1006,130088.07
48023,Enterprise,Jones-James Inc.,6,2179.7,13078.19,0.1006,130001.89
17897,Enterprise,Harrison Ltd Inc.,6,2177.13,13062.78,0.1006,129848.71
52738,Enterprise,"Carter, Perez and Berry Solutions",9,1451.01,13059.13,0.1006,129812.43
30769,Enterprise,Rodriguez-Walters LLC,6,2176.24,13057.44,0.1006,129795.63
69148,Enterprise,"Young, Martin and Miller Systems",6,2176.23,13057.38,0.1006,129795.03
14741,Enterprise,Koch-Baker LLC,7,1865.06,13055.41,0.1006,129775.45
68319,Enterprise,Bowers Group Systems,5,2608.92,13044.61,0.1006,129668.09
29276,Enterprise,Brown-Hopkins Inc.,7,1862.15,13035.03,0.1006,129572.86
38255,Enterprise,Snyder PLC LLC,6,2171.67,13030.04,0.1006,129523.26
4365,Enterprise,Stewart and Sons Group,6,2170.94,13025.65,0.1006,129479.62
65319,Enterprise,Morrison-Finley Group,6,2170.7,13024.23,0.1006,129465.51
58248,Enterprise,Little-Taylor Inc.,7,1859.98,13019.85,0.1006,129421.97
9076,Enterprise,Dougherty Group Systems,6,2168.97,13013.84,0.1006,129362.23
13264,Enterprise,Cisneros Group Inc.,6,2168.63,13011.75,0.1006,129341.45
14366,Enterprise,Miller-Jacobs Systems,9,1445.22,13006.96,0.1006,129293.84
37977,Enterprise,Blair-Carpenter LLC,6,2164.7,12988.2,0.1006,129107.36
69395,Enterprise,Romero Ltd Solutions,8,1622.75,12982.03,0.1006,129046.02
48365,Enterprise,Johnston PLC Solutions,5,2596.16,12980.78,0.1006,129033.6
10540,Enterprise,Reeves and Sons Solutions,5,2595.97,12979.83,0.1006,129024.16
68944,Enterprise,White-Garcia Inc.,6,2162.89,12977.35,0.1006,128999.5
55277,Enterprise,Lee and Sons Solutions,7,1853.42,12973.96,0.1006,128965.81
49701,Enterprise,Guzman-Russell Group,6,2159.71,12958.27,0.1006,128809.84
72970,Enterprise,Daniels LLC Systems,6,2159.41,12956.43,0.1006,128791.55
66296,Enterprise,"Guzman, Kennedy and Rivera Inc.",6,2158.45,12950.67,0.1006,128734.29
69892,Enterprise,Beltran-Weeks Inc.,6,2158.05,12948.27,0.1006,128710.44
34650,Enterprise,"Stewart, Martinez and Ramirez Group",10,1294.3,12942.97,0.1006,128657.75
42921,Enterprise,Rodriguez Inc Inc.,6,2156.06,12936.34,0.1006,128591.85
51506,Enterprise,Williamson and Sons LLC,4,3232.57,12930.27,0.1006,128531.51
15137,Enterprise,King and Sons Group,9,1436.61,12929.48,0.1006,128523.66
25371,Enterprise,"Adams, Davis and Miller Solutions",5,2584.07,12920.37,0.1006,128433.1
41006,Enterprise,"Walker, Holland and Calderon Inc.",6,2153.04,12918.25,0.1006,128412.03
67511,Enterprise,"Leonard, Ochoa and Bradford Group",6,2152.45,12914.7,0.1006,128376.74
69131,Enterprise,"Owen, Ramirez and Anderson Solutions",6,2152.37,12914.2,0.1006,128371.77
71283,Enterprise,Boyle Group Inc.,5,2581.1,12905.5,0.1006,128285.29
55845,Enterprise,Erickson-Berry Group,10,1290.42,12904.17,0.1006,128272.07
46565,Enterprise,Reese-Evans Solutions,4,3223.68,12894.73,0.1006,128178.23
67697,Enterprise,Browning PLC Inc.,5,2577.79,12888.94,0.1006,128120.68
50187,Enterprise,Reed-Collins Group,6,2147.76,12886.55,0.1006,128096.92
25156,Enterprise,"Hernandez, Holloway and Scott Group",5,2577.3,12886.49,0.1006,128096.32
5376,Enterprise,Harrell PLC Group,6,2147.0,12881.99,0.1006,128051.59
15298,Enterprise,Nunez Ltd Solutions,6,2146.78,12880.65,0.1006,128038.27
53786,Enterprise,Williams-Rice Systems,6,2146.23,12877.36,0.1006,128005.57
53830,Enterprise,"Brown, Cardenas and Henderson Inc.",7,1839.33,12875.34,0.1006,127985.49
10545,Enterprise,"Wagner, Barry and Hale LLC",7,1838.83,12871.83,0.1006,127950.6
48175,Enterprise,"Hernandez, Woods and Suarez LLC",6,2145.11,12870.66,0.1006,127938.97
16710,Enterprise,Beard Inc LLC,6,2144.61,12867.63,0.1006,127908.85
38357,Enterprise,Ortega-Watts Systems,6,2143.64,12861.82,0.1006,127851.09
32593,Enterprise,Mendoza-Duran Solutions,6,2143.57,12861.4,0.1006,127846.92
10858,Enterprise,"Jordan, Johnson and Montgomery LLC",10,1285.11,12851.08,0.1006,127744.33
26592,Enterprise,Kelly-Turner Solutions,6,2141.61,12849.68,0.1006,127730.42
34731,Enterprise,Collier-Sims Group,6,2141.36,12848.16,0.1006,127715.31
65569,Enterprise,Martinez Group Group,6,2140.93,12845.61,0.1006,127689.96
7214,Enterprise,Berry-Smith Group,6,2139.99,12839.94,0.1006,127633.6
52223,Enterprise,"Davis, White and Kim LLC",7,1833.01,12831.05,0.1006,127545.23
63395,Enterprise,"Higgins, Russo and Roman Solutions",6,2137.96,12827.78,0.1006,127512.72
49786,Enterprise,Manning-West LLC,5,2565.14,12825.71,0.1006,127492.15
67057,Enterprise,Harvey LLC LLC,9,1425.03,12825.28,0.1006,127487.87
72337,Enterprise,Adams LLC Systems,6,2133.22,12799.34,0.1006,127230.02
7092,Enterprise,Oliver and Sons Group,6,2133.06,12798.34,0.1006,127220.08
35172,Enterprise,Hayes Group Systems,5,2559.5,12797.51,0.1006,127211.83
23640,Enterprise,Delgado Inc Inc.,5,2559.3,12796.52,0.1006,127201.99
6590,Enterprise,Randolph-Sanchez Inc.,8,1598.86,12790.86,0.1006,127145.73
34531,Enterprise,Bennett Inc Inc.,4,3196.69,12786.76,0.1006,127104.97
20556,Enterprise,Holloway-Thompson Systems,6,2130.71,12784.24,0.1006,127079.92
50079,Enterprise,"Anderson, Tucker and Barnett Inc.",7,1826.28,12783.94,0.1006,127076.94
48198,Enterprise,"Nelson, Clark and Cunningham Inc.",8,1597.31,12778.45,0.1006,127022.37
22637,Enterprise,Russell-Lewis LLC,8,1596.51,12772.06,0.1006,126958.85
19615,Enterprise,Dean-Kidd Group,6,2127.55,12765.31,0.1006,126891.75
23801,Enterprise,"Mooney, Scott and Arnold Inc.",6,2126.66,12759.99,0.1006,126838.87
8222,Enterprise,"Simmons, Barron and Callahan Group",6,2126.51,12759.07,0.1006,126829.72
34044,Enterprise,Lowe PLC Group,7,1822.51,12757.57,0.1006,126814.81
61111,Enterprise,Ellis-Eaton Systems,6,2125.83,12754.99,0.1006,126789.17
71270,Enterprise,"Griffith, Vaughn and Graves Inc.",6,2125.81,12754.87,0.1006,126787.97
40162,Enterprise,Madden Inc Group,5,2550.03,12750.17,0.1006,126741.25
71626,Enterprise,Stewart Ltd Inc.,5,2549.65,12748.26,0.1006,126722.27
24393,Enterprise,Pearson PLC Systems,6,2123.7,12742.23,0.1006,126662.33
72698,Enterprise,Jensen and Sons LLC,6,2123.63,12741.8,0.1006,126658.05
28522,Enterprise,"Brewer, Randall and Kerr Solutions",6,2122.61,12735.67,0.1006,126597.12
48662,Enterprise,"Johnson, Payne and Mills Solutions",5,2545.22,12726.09,0.1006,126501.89
11638,Enterprise,Brown-Kemp Inc.,7,1816.16,12713.1,0.1006,126372.76
19122,Enterprise,Dean Ltd LLC,6,2118.72,12712.31,0.1006,126364.91
45411,Enterprise,Thompson-Spencer Solutions,5,2542.03,12710.15,0.1006,126343.44
4552,Enterprise,Wright Ltd Solutions,5,2541.83,12709.17,0.1006,126333.7
42794,Enterprise,Thompson-Stewart Solutions,6,2117.81,12706.85,0.1006,126310.64
33854,Enterprise,"Martinez, Jenkins and Snyder LLC",7,1815.23,12706.58,0.1006,126307.95
42091,Enterprise,Velasquez-Daniel Group,6,2117.49,12704.95,0.1006,126291.75
38914,Enterprise,"Chambers, Jackson and Mckinney Systems",9,1411.31,12701.8,0.1006,126260.44
16670,Enterprise,Gonzalez-Yates LLC,5,2539.53,12697.65,0.1006,126219.18
32244,Enterprise,Tran Group Solutions,6,2115.0,12690.0,0.1006,126143.14
5733,Enterprise,Vazquez Ltd Inc.,6,2114.13,12684.78,0.1006,126091.25
24714,Enterprise,Durham Group LLC,9,1409.26,12683.31,0.1006,126076.64
18619,Enterprise,Rowe and Sons Systems,6,2113.64,12681.87,0.1006,126062.33
58776,Enterprise,Moses-Watson Solutions,6,2112.48,12674.89,0.1006,125992.94
73113,Enterprise,"Day, Shaw and Williams Group",6,2112.28,12673.66,0.1006,125980.72
15639,Enterprise,"Schneider, Porter and Adams Solutions",6,2110.78,12664.66,0.1006,125891.25
60107,Enterprise,"Robinson, Hodges and Smith Systems",6,2109.68,12658.08,0.1006,125825.84
16949,Enterprise,"Scott, Smith and Lee Group",6,2108.82,12652.92,0.1006,125774.55
11444,Enterprise,Lewis PLC Group,9,1405.59,12650.31,0.1006,125748.61
67382,Enterprise,Smith LLC Inc.,6,2107.63,12645.75,0.1006,125703.28
51396,Enterprise,Roman Ltd LLC,6,2106.54,12639.24,0.1006,125638.57
66875,Enterprise,Ballard and Sons Inc.,5,2525.37,12626.84,0.1006,125515.31
4055,Enterprise,Perez-Marsh Systems,7,1803.43,12624.01,0.1006,125487.18
56142,Enterprise,"Evans, Morales and Gray LLC",6,2103.93,12623.58,0.1006,125482.9
48489,Enterprise,Downs-Sloan Inc.,6,2103.49,12620.95,0.1006,125456.76
22691,Enterprise,"Butler, Ramirez and Diaz Systems",6,2102.26,12613.57,0.1006,125383.4
72310,Enterprise,"Fox, Mathis and Moran Solutions",6,2102.17,12613.01,0.1006,125377.83
491,Enterprise,Macias-Wilson Solutions,5,2522.32,12611.59,0.1006,125363.72
19436,Enterprise,"Hodges, Johnson and Woods Solutions",6,2101.88,12611.28,0.1006,125360.64
39058,Enterprise,"Cortez, Marquez and Allison Systems",6,2101.62,12609.73,0.1006,125345.23
72689,Enterprise,"Zimmerman, Rogers and Allen Systems",6,2099.51,12597.08,0.1006,125219.48
43037,Enterprise,Bradley Inc Inc.,6,2099.44,12596.64,0.1006,125215.11
54408,Enterprise,Knapp-Webster Group,6,2098.6,12591.61,0.1006,125165.11
54682,Enterprise,"Evans, Williams and Daniels Solutions",5,2516.65,12583.25,0.1006,125082.01
15215,Enterprise,Carroll-Curry Group,6,2096.77,12580.64,0.1006,125056.06
15912,Enterprise,"Tran, Cook and Thomas LLC",5,2515.45,12577.25,0.1006,125022.37
45838,Enterprise,Young PLC Systems,6,2095.95,12575.72,0.1006,125007.16
58503,Enterprise,"Lucero, Sandoval and Wade Systems",6,2094.4,12566.38,0.1006,124914.31
19315,Enterprise,Carpenter-Miller Inc.,8,1570.54,12564.35,0.1006,124894.14
56644,Enterprise,Flores-Martin Group,8,1569.7,12557.6,0.1006,124827.04
20201,Enterprise,"Ross, Fuller and Dunn LLC",9,1394.44,12549.94,0.1006,124750.89
55870,Enterprise,Wells PLC Inc.,5,2509.43,12547.17,0.1006,124723.36
68814,Enterprise,"Jacobson, Carter and Brown Solutions",5,2509.39,12546.93,0.1006,124720.97
31976,Enterprise,"Lee, Edwards and Gutierrez Inc.",6,2090.51,12543.06,0.1006,124682.5
6385,Enterprise,Collins-Douglas Solutions,5,2508.59,12542.97,0.1006,124681.61
67236,Enterprise,"Mcguire, Austin and Hartman Systems",4,3135.59,12542.37,0.1006,124675.65
71686,Enterprise,Adams-Jones LLC,6,2088.72,12532.34,0.1006,124575.94
11391,Enterprise,"Ramirez, Fisher and Mathews LLC",6,2088.2,12529.23,0.1006,124545.03
38062,Enterprise,James-Paul Solutions,5,2505.43,12527.13,0.1006,124524.16
28554,Enterprise,"Davis, Morgan and Miller LLC",4,3130.62,12522.48,0.1006,124477.93
49990,Enterprise,Young-Mason Inc.,6,2086.68,12520.05,0.1006,124453.78
61940,Enterprise,"Moreno, Rush and Butler Solutions",6,2086.53,12519.19,0.1006,124445.23
62077,Enterprise,Martinez-Lee LLC,6,2086.36,12518.14,0.1006,124434.79
8884,Enterprise,Phelps PLC Solutions,9,1389.18,12502.6,0.1006,124280.32
13199,Enterprise,Jacobs Group LLC,6,2082.66,12495.93,0.1006,124214.02
15963,Enterprise,"Romero, Baldwin and Salinas Inc.",6,2082.4,12494.4,0.1006,124198.81
52271,Enterprise,Romero Group Group,5,2498.61,12493.07,0.1006,124185.59
14002,Enterprise,"Beck, Cordova and Smith Solutions",4,3122.0,12487.99,0.1006,124135.09
4114,Enterprise,"Welch, Gonzalez and Warner Solutions",5,2497.24,12486.22,0.1006,124117.5
41502,Enterprise,Chavez-Moreno LLC,6,2079.97,12479.81,0.1006,124053.78
63536,Enterprise,Powell Group LLC,6,2078.48,12470.89,0.1006,123965.11
53729,Enterprise,Washington-Lopez Inc.,10,1246.92,12469.22,0.1006,123948.51
57933,Enterprise,Hoffman Inc Solutions,8,1558.18,12465.44,0.1006,123910.93
5343,Enterprise,Clayton-Price LLC,8,1557.29,12458.3,0.1006,123839.96
12613,Enterprise,Morales LLC Solutions,5,2491.43,12457.16,0.1006,123828.63
67405,Enterprise,Sherman Inc Inc.,6,2075.56,12453.38,0.1006,123791.05
69469,Enterprise,"Evans, Zuniga and Rogers Inc.",5,2489.08,12445.4,0.1006,123711.73
22589,Enterprise,"Santos, Johnson and Nelson Systems",5,2488.9,12444.5,0.1006,123702.78
2470,Enterprise,Hamilton-York Solutions,6,2072.96,12437.77,0.1006,123635.88
51272,Enterprise,Jenkins PLC Group,7,1776.49,12435.46,0.1006,123612.92
64374,Enterprise,"Martinez, Young and Douglas Systems",6,2072.42,12434.51,0.1006,123603.48
70458,Enterprise,Daniels-Johnson LLC,5,2486.79,12433.97,0.1006,123598.11
38766,Enterprise,Howard Inc Solutions,6,2071.03,12426.16,0.1006,123520.48
2841,Enterprise,Marshall Group Inc.,6,2070.92,12425.52,0.1006,123514.12
12233,Enterprise,Lawson PLC Systems,4,3105.81,12423.23,0.1006,123491.35
22993,Enterprise,Simpson Group Group,5,2484.53,12422.66,0.1006,123485.69
49414,Enterprise,Price-Holland Systems,6,2070.39,12422.35,0.1006,123482.6
33688,Enterprise,Brown Ltd Systems,6,2069.79,12418.72,0.1006,123446.52
43470,Enterprise,Diaz-Smith Group,5,2482.52,12412.6,0.1006,123385.69
3361,Enterprise,Hinton-Wilson LLC,6,2068.75,12412.49,0.1006,123384.59
67521,Enterprise,"Turner, Baxter and Collins Solutions",9,1379.15,12412.37,0.1006,123383.4
28471,Enterprise,Meyer Inc Solutions,6,2068.05,12408.31,0.1006,123343.04
65346,Enterprise,"Spence, Alvarado and Byrd Systems",7,1771.71,12401.95,0.1006,123279.82
66421,Enterprise,Carr-Lewis LLC,6,2066.76,12400.57,0.1006,123266.1
12415,Enterprise,Beard-Rice Solutions,5,2479.11,12395.54,0.1006,123216.1
7339,Enterprise,Martin Ltd Group,5,2478.88,12394.41,0.1006,123204.87
69414,Enterprise,Beard-Hart Solutions,6,2065.04,12390.21,0.1006,123163.12
44717,Enterprise,Evans-Hayes Group,6,2064.78,12388.7,0.1006,123148.11
70922,Enterprise,Lewis-Church Group,5,2477.57,12387.85,0.1006,123139.66
39824,Enterprise,"Perez, Dunn and Guzman LLC",6,2064.45,12386.72,0.1006,123128.43
37814,Enterprise,"Davidson, Casey and Miller LLC",5,2476.16,12380.8,0.1006,123069.58
8395,Enterprise,Collins-Schaefer Systems,5,2475.99,12379.96,0.1006,123061.23
10903,Enterprise,Johnson Ltd Inc.,7,1768.28,12377.93,0.1006,123041.05
55673,Enterprise,Curtis PLC LLC,6,2062.28,12373.69,0.1006,122998.91
3627,Enterprise,Zhang LLC LLC,6,2060.88,12365.27,0.1006,122915.21
18046,Enterprise,Johnson-Wise Inc.,6,2060.37,12362.23,0.1006,122884.99
70382,Enterprise,Solis-Neal Solutions,6,2060.2,12361.18,0.1006,122874.55
51447,Enterprise,Mack-Wilkinson Systems,6,2058.84,12353.04,0.1006,122793.64
41873,Enterprise,Gutierrez-Baird LLC,6,2057.47,12344.83,0.1006,122712.03
17107,Enterprise,Mitchell Inc Systems,5,2467.61,12338.04,0.1006,122644.53
23110,Enterprise,Black Ltd Inc.,5,2467.03,12335.13,0.1006,122615.61
73202,Enterprise,Pace-Smith Group,6,2055.06,12330.36,0.1006,122568.19
40593,Enterprise,Collins-Reilly Group,9,1369.58,12326.26,0.1006,122527.44
12987,Enterprise,"Brandt, Walker and Smith Solutions",6,2054.03,12324.18,0.1006,122506.76
50468,Enterprise,"Baker, Schaefer and Johnson LLC",6,2052.86,12317.16,0.1006,122436.98
23293,Enterprise,"Parker, Ashley and Davenport Solutions",5,2463.33,12316.64,0.1006,122431.81
68458,Enterprise,Krueger-Pope Solutions,5,2462.37,12311.87,0.1006,122384.39
55952,Enterprise,"Williams, Lambert and Simmons LLC",4,3076.23,12304.92,0.1006,122315.31
1611,Enterprise,Bradley PLC Group,6,2048.8,12292.82,0.1006,122195.03
18169,Enterprise,Berry Ltd LLC,6,2047.05,12282.28,0.1006,122090.26
42653,Enterprise,Lee-Huang Solutions,6,2046.94,12281.63,0.1006,122083.8
63295,Enterprise,"Waters, Fernandez and Gutierrez LLC",6,2043.24,12259.42,0.1006,121863.02
56611,Enterprise,"Dean, Davis and Washington Solutions",6,2042.04,12252.26,0.1006,121791.85
54948,Enterprise,"Taylor, Kirby and Perry Solutions",6,2041.19,12247.11,0.1006,121740.66
60162,Enterprise,"Hernandez, Watson and Lowery LLC",5,2449.22,12246.1,0.1006,121730.62
24862,Enterprise,Taylor-Colon Systems,5,2448.96,12244.78,0.1006,121717.5
23817,Enterprise,Pham-Boyd Solutions,6,2040.28,12241.69,0.1006,121686.78
9809,Enterprise,"Johnson, Harrison and Dickson Solutions",9,1359.32,12233.85,0.1006,121608.85
54509,Enterprise,Walker-Gardner Systems,6,2038.31,12229.89,0.1006,121569.48
31019,Enterprise,Estrada Ltd Solutions,5,2445.39,12226.93,0.1006,121540.06
38340,Enterprise,"Gonzalez, Conner and Harrington Solutions",6,2036.12,12216.7,0.1006,121438.37
39465,Enterprise,"Guerra, Thomas and Matthews Systems",6,2035.44,12212.66,0.1006,121398.21
35349,Enterprise,"Stark, Williams and Hill Systems",6,2034.51,12207.04,0.1006,121342.35
64929,Enterprise,Riley-Collier Group,5,2440.29,12201.45,0.1006,121286.78
13860,Enterprise,"Stewart, Hopkins and Weeks Solutions",7,1743.0,12200.97,0.1006,121282.01
71290,Enterprise,Mcbride-Campbell LLC,6,2033.23,12199.41,0.1006,121266.5
456,Enterprise,"Goodwin, Lane and Duarte Inc.",6,2033.02,12198.14,0.1006,121253.88
60135,Enterprise,Wiggins-Ball Group,6,2032.23,12193.37,0.1006,121206.46
37486,Enterprise,Hopkins-Bartlett Solutions,9,1354.21,12187.93,0.1006,121152.39
10928,Enterprise,"Eaton, Weaver and Anderson Systems",6,2030.99,12185.95,0.1006,121132.7
54292,Enterprise,"Johnson, Bell and David LLC",6,2030.84,12185.06,0.1006,121123.86
57588,Enterprise,Wu-Wallace Solutions,6,2030.58,12183.45,0.1006,121107.85
36289,Enterprise,"Smith, Jenkins and Brooks Systems",6,2029.01,12174.03,0.1006,121014.21
51788,Enterprise,"Wilkinson, Morse and Torres Systems",6,2028.92,12173.53,0.1006,121009.24
55363,Enterprise,"Kennedy, Ortiz and Nash Solutions",6,2028.92,12173.51,0.1006,121009.05
64458,Enterprise,Tate LLC Group,9,1351.82,12166.4,0.1006,120938.37
13367,Enterprise,Pruitt Inc Inc.,6,2027.55,12165.3,0.1006,120927.44
25394,Enterprise,Lawrence-Brock Systems,8,1520.34,12162.75,0.1006,120902.09
11271,Enterprise,Lane Inc Inc.,5,2432.07,12160.36,0.1006,120878.33
38263,Enterprise,Knox Ltd Group,6,2026.33,12157.97,0.1006,120854.57
18029,Enterprise,"Park, Robles and Roberts Group",5,2431.07,12155.36,0.1006,120828.63
1747,Enterprise,Blankenship-Downs Group,4,3038.69,12154.75,0.1006,120822.56
47710,Enterprise,Turner Inc LLC,6,2025.16,12150.94,0.1006,120784.69
30380,Enterprise,Jones PLC Solutions,6,2025.01,12150.05,0.1006,120775.84
11061,Enterprise,Quinn-Carpenter Systems,10,1214.93,12149.27,0.1006,120768.09
57801,Enterprise,Ramirez and Sons Inc.,6,2024.11,12144.65,0.1006,120722.17
39737,Enterprise,Mcdonald-Dominguez Systems,6,2024.04,12144.24,0.1006,120718.09
69828,Enterprise,Hebert Ltd Systems,5,2428.51,12142.54,0.1006,120701.19
14889,Enterprise,Newman-Mckee Inc.,6,2023.06,12138.38,0.1006,120659.84
302,Enterprise,"Savage, Barnett and Kennedy LLC",6,2022.93,12137.57,0.1006,120651.79
211,Enterprise,"Jackson, Rose and Lloyd Inc.",4,3033.29,12133.14,0.1006,120607.75
50556,Enterprise,"Garcia, Scott and Rivas Group",5,2426.56,12132.8,0.1006,120604.37
68097,Enterprise,Taylor Ltd Group,6,2021.79,12130.75,0.1006,120584.0
33179,Enterprise,Nunez Ltd Group,6,2021.53,12129.2,0.1006,120568.59
44295,Enterprise,"Rose, Beltran and Green Systems",6,2020.9,12125.41,0.1006,120530.91
31209,Enterprise,Reed-Graham LLC,6,2020.7,12124.23,0.1006,120519.18
23623,Enterprise,Guerrero-Tran Systems,6,2020.7,12124.18,0.1006,120518.69
34371,Enterprise,Jones-Hoffman Inc.,6,2020.69,12124.17,0.1006,120518.59
66489,Enterprise,Cooper-Soto Solutions,6,2020.46,12122.78,0.1006,120504.77
72329,Enterprise,Hanson PLC Inc.,5,2424.18,12120.88,0.1006,120485.88
5361,Enterprise,Hogan Inc LLC,5,2423.07,12115.35,0.1006,120430.91
71794,Enterprise,Vaughn-Allen LLC,9,1346.08,12114.71,0.1006,120424.55
55621,Enterprise,Rios and Sons Inc.,6,2018.52,12111.09,0.1006,120388.57
27796,Enterprise,"Bailey, Jones and Collins Systems",5,2421.41,12107.03,0.1006,120348.21
21505,Enterprise,"Hale, Smith and Fernandez Group",5,2419.4,12096.99,0.1006,120248.41
10037,Enterprise,Mann Group Solutions,6,2016.12,12096.74,0.1006,120245.92
30963,Enterprise,Norton-Bowman Solutions,5,2418.95,12094.77,0.1006,120226.34
64966,Enterprise,Meyer-Smith Solutions,4,3021.75,12087.01,0.1006,120149.2
26470,Enterprise,Smith-Douglas Solutions,5,2417.1,12085.5,0.1006,120134.19
10432,Enterprise,Graham-Cooke Inc.,6,2013.6,12081.62,0.1006,120095.63
11504,Enterprise,Sandoval-Garcia Solutions,6,2013.57,12081.4,0.1006,120093.44
4637,Enterprise,Hill-Copeland Group,6,2013.55,12081.27,0.1006,120092.15
16273,Enterprise,"Ross, Hunt and Peterson Group",6,2013.31,12079.85,0.1006,120078.03
39066,Enterprise,"Smith, Hernandez and Gardner Group",6,2013.21,12079.26,0.1006,120072.17
52077,Enterprise,"Morris, Howard and Benton Solutions",5,2415.54,12077.7,0.1006,120056.66
71476,Enterprise,"Harris, Casey and Obrien LLC",5,2414.39,12071.95,0.1006,119999.5
15033,Enterprise,Moses PLC Inc.,5,2412.49,12062.47,0.1006,119905.27
5281,Enterprise,"Brown, Andrews and Brandt Solutions",5,2411.58,12057.89,0.1006,119859.74
64536,Enterprise,Hendrix and Sons LLC,6,2009.12,12054.69,0.1006,119827.93
7276,Enterprise,Nguyen-Nelson LLC,6,2008.95,12053.73,0.1006,119818.39
55338,Enterprise,Orr-Nelson Systems,5,2409.38,12046.92,0.1006,119750.7
16030,Enterprise,"Moore, Park and Evans Systems",6,2007.8,12046.77,0.1006,119749.2
27185,Enterprise,Johnson PLC LLC,6,2007.13,12042.79,0.1006,119709.64
32225,Enterprise,Moran-Henderson Solutions,5,2408.25,12041.26,0.1006,119694.43
254,Enterprise,Fleming Inc Solutions,5,2407.98,12039.89,0.1006,119680.82
28069,Enterprise,"Campbell, Vasquez and Torres LLC",6,2006.37,12038.23,0.1006,119664.31
